,Title_Don,Title_Jonkheer,Title_Officer,Title_Master,Title_Sir,Title_Mr,Title_Miss,Title_Mrs,Age,Sex,Fare,Pclass,Deck,FamilySize,IsAlone,Embarked_Q,Embarked_S,Survived
264,0,0,0,0,0,0,1,0,-0.5721723991726162,1,2.169053700369523,3,0,0,1,1,0,0
265,0,0,0,0,0,1,0,0,0.5176906357547233,0,2.4423470353692043,2,0,0,1,0,1,0
266,0,0,0,0,0,1,0,0,-0.9855687227657449,0,3.705920919968788,3,0,5,0,0,1,0
267,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.1719067693519296,3,0,1,0,0,1,1
268,0,0,0,0,0,0,0,1,2.1712759301272384,1,5.039951348430309,1,3,1,0,0,1,1
269,0,0,0,0,0,0,1,0,0.44252766782869984,1,4.91730069488021,1,3,0,1,0,1,1
270,0,0,0,0,0,1,0,0,0.8183425074588169,0,3.4657359027997265,1,0,0,1,0,1,0
271,0,0,0,0,0,1,0,0,-0.30910201143153426,0,0.0,3,0,0,1,0,1,1
272,0,0,0,0,0,0,0,1,0.8935054753848403,1,3.0204248861443626,2,0,1,0,0,1,1
273,0,0,0,0,0,1,0,0,0.5928536036807467,0,3.4242626545931514,1,3,1,0,0,0,0
274,0,0,0,0,0,0,1,0,-0.5721723991726162,1,2.169053700369523,3,0,0,1,1,0,1
275,0,0,0,0,0,0,1,0,2.547090769757355,1,4.368919865004903,1,4,1,0,0,1,1
276,0,0,0,0,0,0,1,0,1.194157347088934,1,2.169053700369523,3,0,0,1,0,1,0
277,0,0,0,0,0,1,0,0,0.0667128281985828,0,0.0,2,0,0,1,0,1,0
278,0,0,0,1,0,0,0,0,-1.6620354340999555,0,3.405355391810819,3,0,5,0,1,0,0
279,0,0,0,0,0,0,0,1,0.44252766782869984,1,3.056356895370426,3,0,2,0,0,1,1
280,0,0,0,0,0,1,0,0,2.697416705609402,0,2.169053700369523,3,0,0,1,1,0,0
281,0,0,0,0,0,1,0,0,-0.08361310765346401,0,2.180891922715322,3,0,0,1,0,1,0
282,0,0,0,0,0,1,0,0,-0.9855687227657449,0,2.3513752571634776,3,0,0,1,0,1,0
283,0,0,0,0,0,1,0,0,-0.7600798189876746,0,2.2027647577118348,3,0,0,1,0,1,1
284,0,0,0,0,0,1,0,0,0.8183425074588169,0,3.295836866004329,1,1,0,1,0,1,0
285,0,0,0,0,0,1,0,0,0.292201731976653,0,2.2682524139135403,3,0,0,1,0,0,0
286,0,0,0,0,0,1,0,0,0.0667128281985828,0,2.3513752571634776,3,0,0,1,0,1,1
287,0,0,0,0,0,1,0,0,-0.5345909152096044,0,2.1855792552411137,3,0,0,1,0,1,0
288,0,0,0,0,0,1,0,0,0.9686684433108637,0,2.6390573296152584,2,0,0,1,0,1,1
289,0,0,0,0,0,0,1,0,-0.5345909152096044,1,2.169053700369523,3,0,0,1,1,0,1
290,0,0,0,0,0,0,1,0,-0.23393904350551084,1,4.380149874661021,1,0,0,1,0,1,1
291,0,0,0,0,0,0,0,1,-0.7600798189876746,1,4.5226490762785785,1,2,1,0,0,0,1
292,0,0,0,0,0,1,0,0,0.5176906357547233,0,2.630088659632498,2,4,0,1,0,0,0
293,0,0,0,0,0,0,1,0,-0.38426497935755766,1,2.2874714551839976,3,0,0,1,0,1,0
294,0,0,0,0,0,1,0,0,-0.38426497935755766,0,2.1855792552411137,3,0,0,1,0,1,0
295,0,0,0,0,0,1,0,0,0.8183425074588169,0,3.357621598945279,1,0,0,1,0,0,0
296,0,0,0,0,0,1,0,0,-0.42184646332056935,0,2.1076888046179385,3,0,0,1,0,0,0
297,0,0,0,0,0,0,1,0,-2.0378502737300725,1,5.027492411162679,1,3,3,0,0,1,0
298,0,0,0,0,0,1,0,0,0.8183425074588169,0,3.449987545831587,1,3,0,1,0,1,1
299,0,0,0,0,0,0,0,1,1.569972186719051,1,5.515526544247129,1,2,1,0,0,0,1
300,0,0,0,0,0,0,1,0,-0.5721723991726162,1,2.169053700369523,3,0,0,1,1,0,1
301,0,0,0,0,0,1,0,0,-0.30910201143153426,0,3.188416617383492,3,0,2,0,1,0,1
302,0,0,0,0,0,1,0,0,-0.7600798189876746,0,0.0,3,0,0,1,0,1,0
303,0,0,0,0,0,0,1,0,-0.08361310765346401,1,2.5915163848462583,2,5,0,1,1,0,1
304,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.2027647577118348,3,0,0,1,0,1,0
305,0,0,0,1,0,0,0,0,-2.119026279090178,0,5.027492411162679,1,3,3,0,0,1,1
306,0,0,0,0,0,0,1,0,0.44252766782869984,1,4.717456363787216,1,0,0,1,0,0,1
307,0,0,0,0,0,0,0,1,-0.9104057548397215,1,4.699570861409576,1,3,1,0,0,0,1
308,0,0,0,0,0,1,0,0,0.0667128281985828,0,3.2188758248682006,2,0,1,0,0,0,0
309,0,0,0,0,0,0,1,0,0.0667128281985828,1,4.0592215752427645,1,5,0,1,0,0,1
310,0,0,0,0,0,0,1,0,-0.38426497935755766,1,4.432699549165613,1,3,0,1,0,0,1
311,0,0,0,0,0,0,1,0,-0.8352427869136981,1,5.5735788721243535,1,2,4,0,0,0,1
312,0,0,0,0,0,0,0,1,-0.23393904350551084,1,3.295836866004329,2,0,2,0,0,1,0
313,0,0,0,0,0,1,0,0,-0.08361310765346401,0,2.1855792552411137,3,0,0,1,0,1,0
314,0,0,0,0,0,1,0,0,1.0438314112368872,0,3.305053521109253,2,0,2,0,0,1,0
315,0,0,0,0,0,0,1,0,-0.23393904350551084,1,2.180891922715322,3,0,0,1,0,1,1
316,0,0,0,0,0,0,0,1,-0.38426497935755766,1,3.295836866004329,2,0,1,0,0,1,1
317,0,0,1,0,0,0,0,0,1.8706240584231446,0,2.70805020110221,2,0,0,1,0,1,0
318,0,0,0,0,0,0,1,0,0.1418757961246062,1,5.11118445372147,1,3,2,0,0,1,1
319,0,0,0,0,0,0,0,1,0.8183425074588169,1,4.908971640319756,1,5,2,0,0,0,1
320,0,0,0,0,0,1,0,0,-0.5345909152096044,0,2.1102132003465894,3,0,0,1,0,1,0
321,0,0,0,0,0,1,0,0,-0.15877607557948742,0,2.1855792552411137,3,0,0,1,0,1,0
322,0,0,0,0,0,0,1,0,0.0667128281985828,1,2.5915163848462583,2,0,0,1,1,0,1
323,0,0,0,0,0,0,0,1,-0.5345909152096044,1,3.4011973816621555,2,0,2,0,0,1,1
324,0,0,0,0,0,1,0,0,-0.30910201143153426,0,4.256321678298823,3,0,10,0,0,1,0
325,0,0,0,0,0,0,1,0,0.5176906357547233,1,4.91730069488021,1,3,0,1,0,0,1
326,0,0,0,0,0,1,0,0,2.3967648339053085,0,1.9792758428991135,3,0,0,1,0,1,0
327,0,0,0,0,0,0,0,1,0.5176906357547233,1,2.6390573296152584,2,4,0,1,0,1,1
328,0,0,0,0,0,0,0,1,0.1418757961246062,1,3.0692150503137943,3,0,2,0,0,1,1
329,0,0,0,0,0,0,1,0,-0.9855687227657449,1,4.077184839375167,1,2,1,0,0,0,1
330,0,0,0,0,0,0,1,0,-0.5721723991726162,1,3.188416617383492,3,0,2,0,1,0,1
331,0,0,0,0,0,1,0,0,1.2317388310519457,0,3.3843902633457743,1,3,0,1,0,1,0
332,0,0,0,0,0,1,0,0,0.6680165716067701,0,5.039951348430309,1,3,1,0,0,1,0
333,0,0,0,0,0,1,0,0,-0.9855687227657449,0,2.9444389791664403,3,0,2,0,0,1,0
334,0,0,0,0,0,0,0,1,0.44252766782869984,1,4.902678819257608,1,0,1,0,0,1,1
335,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.1855792552411137,3,0,0,1,0,1,0
336,0,0,0,0,0,1,0,0,-0.008450139727440605,0,4.213607983048918,1,3,1,0,0,1,0
337,0,0,0,0,0,0,1,0,0.8935054753848403,1,4.908971640319756,1,5,0,1,0,0,1
338,0,0,0,0,0,1,0,0,1.194157347088934,0,2.2027647577118348,3,0,0,1,0,1,1
339,0,0,0,0,0,1,0,0,1.194157347088934,0,3.597312260588446,1,8,0,1,0,1,0
340,0,0,0,1,0,0,0,0,-2.0378502737300725,0,3.295836866004329,2,6,2,0,0,1,1
341,0,0,0,0,0,0,1,0,-0.38426497935755766,1,5.575949103146316,1,3,5,0,0,1,1
342,0,0,0,0,0,1,0,0,-0.08361310765346401,0,2.6390573296152584,2,0,0,1,0,1,0
343,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.6390573296152584,2,0,0,1,0,1,0
344,0,0,0,0,0,1,0,0,0.5176906357547233,0,2.6390573296152584,2,0,0,1,0,1,0
345,0,0,0,0,0,0,1,0,-0.38426497935755766,1,2.6390573296152584,2,6,0,1,0,1,1
346,0,0,0,0,0,0,1,0,0.8183425074588169,1,2.6390573296152584,2,0,0,1,0,1,1
347,0,0,0,0,0,0,0,1,-0.5721723991726162,1,2.8390784635086144,3,0,1,0,0,1,1
348,0,0,0,1,0,0,0,0,-1.9626873058040493,0,2.8273136219290276,3,0,2,0,0,1,1
349,0,0,0,0,0,1,0,0,0.9686684433108637,0,2.2682524139135403,3,0,0,1,0,1,0
350,0,0,0,0,0,1,0,0,-0.45942794728358105,0,2.3248357019288655,3,0,0,1,0,1,0
351,0,0,0,0,0,1,0,0,0.8183425074588169,0,3.58351893845611,1,3,0,1,0,1,0
352,0,0,0,0,0,1,0,0,-1.0607316906917683,0,2.1076888046179385,3,0,2,0,0,0,0
353,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.9338568698359038,3,0,1,0,0,1,0
354,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.1071782966514356,3,0,0,1,0,0,0
355,0,0,0,0,0,1,0,0,-0.08361310765346401,0,2.3513752571634776,3,0,0,1,0,1,0
356,0,0,0,0,0,0,1,0,-0.5345909152096044,1,4.02535169073515,1,5,1,0,0,1,1
357,0,0,0,0,0,0,1,0,0.6680165716067701,1,2.6390573296152584,2,0,0,1,0,1,0
358,0,0,0,0,0,0,1,0,-0.5721723991726162,1,2.1837114628556327,3,0,0,1,1,0,1
359,0,0,0,0,0,0,1,0,-0.5721723991726162,1,2.1837114628556327,3,0,0,1,1,0,1
360,0,0,0,0,0,1,0,0,0.8183425074588169,0,3.3638415951183864,3,0,5,0,0,1,0
361,0,0,0,0,0,1,0,0,-0.008450139727440605,0,3.357621598945279,2,0,1,0,0,0,0
362,0,0,0,0,0,0,0,1,1.194157347088934,1,2.737880811060884,3,0,1,0,0,0,0
363,0,0,0,0,0,1,0,0,0.44252766782869984,0,2.0856720914304723,3,0,0,1,0,1,0
364,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.803360380906535,3,0,1,0,1,0,0
365,0,0,0,0,0,1,0,0,0.0667128281985828,0,2.1102132003465894,3,0,0,1,0,1,0
366,0,0,0,0,0,0,0,1,2.321601865979285,1,4.334017415487521,1,4,1,0,0,0,1
367,0,0,0,0,0,0,0,1,-0.5721723991726162,1,2.1076888046179385,3,0,0,1,0,0,1
368,0,0,0,0,0,0,1,0,-0.5721723991726162,1,2.169053700369523,3,0,0,1,1,0,1
369,0,0,0,0,0,0,0,1,-0.38426497935755766,1,4.252771798816619,1,2,0,1,0,0,1
370,0,0,0,0,0,1,0,0,-0.30910201143153426,0,4.0332082470129285,1,5,1,0,0,0,1
371,0,0,0,0,0,1,0,0,-0.8352427869136981,0,2.0143428636837015,3,0,1,0,0,1,0
372,0,0,0,0,0,1,0,0,-0.7600798189876746,0,2.2027647577118348,3,0,0,1,0,1,0
373,0,0,0,0,0,1,0,0,-0.5345909152096044,0,4.91730069488021,1,0,0,1,0,0,0
374,0,0,0,0,0,0,1,0,-1.9626873058040493,1,3.0944457464900235,3,0,4,0,0,1,0
375,0,0,0,0,0,0,0,1,0.44252766782869984,1,4.420896324687287,1,0,1,0,0,0,1
376,0,0,0,0,0,0,1,0,-0.5345909152096044,1,2.1102132003465894,3,0,0,1,0,1,1
377,0,0,0,0,0,1,0,0,-0.15877607557948742,0,5.358941988364472,1,3,2,0,0,0,0
378,0,0,0,0,0,1,0,0,-0.6849168510616512,0,1.6119347926326877,3,0,0,1,0,0,0
379,0,0,0,0,0,1,0,0,-0.7600798189876746,0,2.1719067693519296,3,0,0,1,0,1,0
380,0,0,0,0,0,0,1,0,0.9686684433108637,1,5.4316456135398825,1,0,0,1,0,0,1
381,0,0,0,0,0,0,1,0,-2.113013241656096,1,2.817902613071225,3,0,2,0,0,0,1
382,0,0,0,0,0,1,0,0,0.2170387640506296,0,2.188856327665703,3,0,0,1,0,1,0
383,0,0,0,0,0,0,0,1,0.44252766782869984,1,3.970291913552122,1,0,1,0,0,1,1
384,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.1855792552411137,3,0,0,1,0,1,0
385,0,0,0,0,0,1,0,0,-0.8352427869136981,0,4.310799125385514,2,0,0,1,0,1,0
386,0,0,0,1,0,0,0,0,-2.113013241656096,0,3.8691155044168695,3,0,7,0,0,1,0
387,0,0,0,0,0,0,1,0,0.5176906357547233,1,2.6390573296152584,2,0,0,1,0,1,1
388,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.1666737276227077,3,0,0,1,1,0,0
389,0,0,0,0,0,0,1,0,-0.9104057548397215,1,2.5649493574615367,2,0,0,1,0,0,1
390,0,0,0,0,0,1,0,0,0.5176906357547233,0,4.795790545596741,1,2,3,0,0,1,1
391,0,0,0,0,0,1,0,0,-0.6097538831356278,0,2.174274334826008,3,0,0,1,0,1,1
392,0,0,0,0,0,1,0,0,-0.08361310765346401,0,2.188856327665703,3,0,2,0,0,1,0
393,0,0,0,0,0,0,1,0,-0.45942794728358105,1,4.738607824217808,1,4,1,0,0,0,1
394,0,0,0,0,0,0,0,1,-0.38426497935755766,1,2.8735646395797834,3,7,2,0,0,1,1
395,0,0,0,0,0,1,0,0,-0.5345909152096044,0,2.174274334826008,3,0,0,1,0,1,0
396,0,0,0,0,0,0,1,0,0.1418757961246062,1,2.180891922715322,3,0,0,1,0,1,0
397,0,0,0,0,0,1,0,0,1.2693203150149572,0,3.295836866004329,2,0,0,1,0,1,0
398,0,0,1,0,0,0,0,0,-0.45942794728358105,0,2.4423470353692043,2,0,0,1,0,1,0
399,0,0,0,0,0,0,0,1,-0.08361310765346401,1,2.613739521630969,2,0,0,1,0,1,1
400,0,0,0,0,0,1,0,0,0.7431795395327935,0,2.188856327665703,3,0,0,1,0,1,1
401,0,0,0,0,0,1,0,0,-0.23393904350551084,0,2.2027647577118348,3,0,0,1,0,1,0
402,0,0,0,0,0,0,1,0,-0.6097538831356278,1,2.3818582738885534,3,0,1,0,0,1,0
403,0,0,0,0,0,1,0,0,-0.08361310765346401,0,2.8243506567983707,3,0,1,0,0,1,0
404,0,0,0,0,0,0,1,0,-0.6849168510616512,1,2.2682524139135403,3,0,0,1,0,1,0
405,0,0,0,0,0,1,0,0,0.36736469990267645,0,3.091042453358316,2,0,1,0,0,1,0
406,0,0,0,0,0,1,0,0,1.6451351546450743,0,2.169053700369523,3,0,0,1,0,1,0
407,0,0,0,1,0,0,0,0,-1.9626873058040493,0,2.9831534913471307,2,0,2,0,0,1,1
408,0,0,0,0,0,1,0,0,-0.6097538831356278,0,2.1719067693519296,3,0,0,1,0,1,0
409,0,0,0,0,0,0,1,0,-0.5721723991726162,1,3.275887339030031,3,0,4,0,0,1,0
410,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.1855792552411137,3,0,0,1,0,1,0
411,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.061570298060867,3,0,0,1,1,0,0
412,0,0,0,0,0,0,1,0,0.292201731976653,1,4.51085950651685,1,3,1,0,1,0,1
413,0,0,0,0,0,1,0,0,0.0667128281985828,0,0.0,2,0,0,1,0,1,0
414,0,0,0,0,0,1,0,0,1.1189943791629104,0,2.188856327665703,3,0,0,1,0,1,1
415,0,0,0,0,0,0,0,1,-0.5721723991726162,1,2.2027647577118348,3,0,0,1,0,1,0
416,0,0,0,0,0,0,0,1,0.36736469990267645,1,3.5115454388310208,2,0,2,0,0,1,1
417,0,0,0,0,0,0,1,0,-0.8352427869136981,1,2.6390573296152584,2,0,2,0,0,1,1
418,0,0,0,0,0,1,0,0,0.0667128281985828,0,2.6390573296152584,2,0,0,1,0,1,0
419,0,0,0,0,0,0,1,0,-1.4365465303218854,1,3.224857896545748,3,0,2,0,0,1,0
420,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.1855792552411137,3,0,0,1,0,0,0
421,0,0,0,0,0,1,0,0,-0.6097538831356278,0,2.167143305297764,3,0,0,1,1,0,0
422,0,0,0,0,0,1,0,0,-0.008450139727440605,0,2.1832383353614797,3,0,0,1,0,1,0
423,0,0,0,0,0,0,0,1,-0.08361310765346401,1,2.7343675094195836,3,0,2,0,0,1,0
424,0,0,0,0,0,1,0,0,-0.8352427869136981,0,3.0545906305603445,3,0,2,0,0,1,0
425,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.1102132003465894,3,0,0,1,0,1,0
426,0,0,0,0,0,0,0,1,-0.08361310765346401,1,3.295836866004329,2,0,1,0,0,1,1
427,0,0,0,0,0,0,1,0,-0.7600798189876746,1,3.295836866004329,2,0,0,1,0,1,1
428,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.169053700369523,3,0,0,1,1,0,0
429,0,0,0,0,0,1,0,0,0.2170387640506296,0,2.2027647577118348,3,5,0,1,0,1,1
430,0,0,0,0,0,1,0,0,-0.08361310765346401,0,3.3160025355989236,1,3,0,1,0,1,1
431,0,0,0,0,0,0,0,1,-0.5721723991726162,1,2.8390784635086144,3,0,1,0,0,1,1
432,0,0,0,0,0,0,0,1,0.9686684433108637,1,3.295836866004329,2,0,1,0,0,1,1
433,0,0,0,0,0,1,0,0,-0.9104057548397215,0,2.094945728215801,3,0,0,1,0,1,0
434,0,0,0,0,0,1,0,0,1.569972186719051,0,4.041295341132285,1,5,1,0,0,1,0
435,0,0,0,0,0,0,1,0,-1.1358946586177918,1,4.795790545596741,1,2,3,0,0,1,1
436,0,0,0,0,0,0,1,0,-0.6097538831356278,1,3.5660053559634015,3,0,4,0,0,1,0
437,0,0,0,0,0,0,0,1,-0.38426497935755766,1,2.9831534913471307,2,0,5,0,0,1,1
438,0,0,0,0,0,1,0,0,2.6222537376833785,0,5.575949103146316,1,3,5,0,0,1,0
439,0,0,0,0,0,1,0,0,0.1418757961246062,0,2.4423470353692043,2,0,0,1,0,1,0
440,0,0,0,0,0,0,0,1,1.194157347088934,1,3.305053521109253,2,0,2,0,0,1,1
441,0,0,0,0,0,1,0,0,-0.6849168510616512,0,2.3513752571634776,3,0,0,1,0,1,0
442,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.1719067693519296,3,0,1,0,0,1,0
443,0,0,0,0,0,0,1,0,-0.08361310765346401,1,2.6390573296152584,2,0,0,1,0,1,1
444,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.2096470973347766,3,0,0,1,0,1,1
445,0,0,0,1,0,0,0,0,-1.8875243378780258,0,4.417131919904876,1,1,2,0,0,1,1
446,0,0,0,0,0,0,1,0,-1.211057626543815,1,3.0204248861443626,2,0,1,0,0,1,1
447,0,0,0,0,0,1,0,0,0.36736469990267645,0,3.3160025355989236,1,0,0,1,0,1,1
448,0,0,0,0,0,0,1,0,-1.8123613699520025,1,3.0085645861193133,3,0,3,0,0,0,1
449,0,0,1,0,0,0,0,0,1.7202981225710978,0,3.449987545831587,1,3,0,1,0,1,1
450,0,0,0,0,0,1,0,0,0.5176906357547233,0,3.3586377672433594,2,0,3,0,0,1,0
451,0,0,0,0,0,1,0,0,-0.30910201143153426,0,3.0429354648621407,3,0,1,0,0,1,0
452,0,0,0,0,0,1,0,0,0.0667128281985828,0,3.3586377672433594,1,3,0,1,0,0,0
453,0,0,0,0,0,1,0,0,1.4948092187930275,0,4.500966778400217,1,3,1,0,0,0,1
454,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.2027647577118348,3,0,0,1,0,1,0
455,0,0,0,0,0,1,0,0,-0.008450139727440605,0,2.1855792552411137,3,0,0,1,0,0,1
456,0,0,0,0,0,1,0,0,2.697416705609402,0,3.3160025355989236,1,5,0,1,0,1,0
457,0,0,0,0,0,0,0,1,0.44252766782869984,1,3.967694202798607,1,4,1,0,0,1,1
458,0,0,0,0,0,0,1,0,1.569972186719051,1,2.4423470353692043,2,0,0,1,0,1,1
459,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.169053700369523,3,0,0,1,1,0,0
460,0,0,0,0,0,1,0,0,1.4196462508670042,0,3.3160025355989236,1,5,0,1,0,1,1
461,0,0,0,0,0,1,0,0,0.36736469990267645,0,2.2027647577118348,3,0,0,1,0,1,0
462,0,0,0,0,0,1,0,0,1.3444832829409807,0,3.676300671907076,1,5,0,1,0,1,0
463,0,0,0,0,0,1,0,0,1.4196462508670042,0,2.6390573296152584,2,0,0,1,0,1,0
464,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.2027647577118348,3,0,0,1,0,1,0
465,0,0,0,0,0,1,0,0,0.6680165716067701,0,2.0856720914304723,3,0,0,1,0,1,0
466,0,0,0,0,0,1,0,0,0.0667128281985828,0,0.0,2,0,0,1,0,1,0
467,0,0,0,0,0,1,0,0,2.0209499942751914,0,3.3160025355989236,1,0,0,1,0,1,0
468,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.1661924680884908,3,0,0,1,1,0,0
469,0,0,0,0,0,0,1,0,-2.1318039836376017,1,3.0085645861193133,3,0,3,0,0,0,1
470,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.1102132003465894,3,0,0,1,0,1,0
471,0,0,0,0,0,1,0,0,0.6680165716067701,0,2.2682524139135403,3,0,0,1,0,1,0
472,0,0,0,0,0,0,0,1,0.292201731976653,1,3.3586377672433594,2,0,3,0,0,1,1
473,0,0,0,0,0,0,0,1,-0.45942794728358105,1,2.694066212646058,2,4,0,1,0,0,1
474,0,0,0,0,0,0,1,0,-0.5345909152096044,1,2.3830123421066602,3,0,0,1,0,1,0
475,0,0,0,0,0,1,0,0,0.8183425074588169,0,3.970291913552122,1,1,0,1,0,1,0
476,0,0,0,0,0,1,0,0,0.36736469990267645,0,3.091042453358316,2,0,1,0,0,1,0
477,0,0,0,0,0,1,0,0,-0.008450139727440605,0,2.0851502161468174,3,0,1,0,0,1,0
478,0,0,0,0,0,1,0,0,-0.5345909152096044,0,2.142510233146819,3,0,0,1,0,1,0
479,0,0,0,0,0,0,1,0,-2.0378502737300725,1,2.586823743668066,3,0,1,0,0,1,1
480,0,0,0,1,0,0,0,0,-1.5117094982479087,0,3.8691155044168695,3,0,7,0,0,1,0
481,0,0,0,0,0,1,0,0,0.0667128281985828,0,0.0,2,0,0,1,0,1,0
482,0,0,0,0,0,1,0,0,1.569972186719051,0,2.2027647577118348,3,0,0,1,0,1,0
483,0,0,0,0,0,0,0,1,2.547090769757355,1,2.3596740599781727,3,0,0,1,0,1,1
484,0,0,0,0,0,1,0,0,-0.30910201143153426,0,4.5226490762785785,1,2,1,0,0,0,1
485,0,0,0,0,0,0,1,0,-0.5721723991726162,1,3.275887339030031,3,0,4,0,0,1,0
486,0,0,0,0,0,0,0,1,0.44252766782869984,1,4.51085950651685,1,3,1,0,0,1,1
487,0,0,0,0,0,1,0,0,2.1712759301272384,0,3.4242626545931514,1,2,0,1,0,0,0
488,0,0,0,0,0,1,0,0,0.0667128281985828,0,2.2027647577118348,3,0,0,1,0,1,0
489,0,0,0,1,0,0,0,0,-1.5117094982479087,0,2.8273136219290276,3,0,2,0,0,1,1
490,0,0,0,0,0,1,0,0,-0.30910201143153426,0,3.0429354648621407,3,0,1,0,0,1,0
491,0,0,0,0,0,1,0,0,-0.6097538831356278,0,2.1102132003465894,3,0,0,1,0,1,0
492,0,0,0,0,0,1,0,0,1.945787026349168,0,3.449987545831587,1,3,0,1,0,1,0
493,0,0,0,0,0,1,0,0,3.1483945131655426,0,3.922056501139853,1,0,0,1,0,0,0
494,0,0,0,0,0,1,0,0,-0.6097538831356278,0,2.2027647577118348,3,0,0,1,0,1,0
495,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.738146075922933,3,0,0,1,0,0,0
496,0,0,0,0,0,0,1,0,1.8706240584231446,1,4.37281811610993,1,4,1,0,0,0,1
497,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.7788192719904172,3,0,0,1,0,1,0
498,0,0,0,0,0,0,0,1,-0.30910201143153426,1,5.027492411162679,1,3,3,0,0,1,0
499,0,0,0,0,0,1,0,0,-0.38426497935755766,0,2.174274334826008,3,0,0,1,0,1,0
500,0,0,0,0,0,1,0,0,-0.9104057548397215,0,2.2682524139135403,3,0,0,1,0,1,0
501,0,0,0,0,0,0,1,0,-0.6097538831356278,1,2.169053700369523,3,0,0,1,1,0,0
502,0,0,0,0,0,0,1,0,-0.5721723991726162,1,2.155151800914312,3,0,0,1,1,0,0
503,0,0,0,0,0,0,1,0,0.5928536036807467,1,2.3596740599781727,3,0,0,1,0,1,0
504,0,0,0,0,0,0,1,0,-0.9855687227657449,1,4.471638793363569,1,2,0,1,0,1,1
505,0,0,0,0,0,1,0,0,-0.8352427869136981,0,4.699570861409576,1,3,1,0,0,0,0
506,0,0,0,0,0,0,0,1,0.292201731976653,1,3.295836866004329,2,0,2,0,0,1,1
507,0,0,0,0,0,1,0,0,0.8183425074588169,0,3.3160025355989236,1,0,0,1,0,1,1
508,0,0,0,0,0,1,0,0,-0.08361310765346401,0,3.1580636854714434,3,0,0,1,0,1,0
509,0,0,0,0,0,1,0,0,-0.23393904350551084,0,4.05171190165724,3,0,0,1,0,1,1
510,0,0,0,0,0,1,0,0,-0.008450139727440605,0,2.169053700369523,3,0,0,1,1,0,1
511,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.2027647577118348,3,0,0,1,0,1,0
512,0,0,0,0,0,1,0,0,0.5176906357547233,0,3.3064287218760624,1,5,0,1,0,1,1
513,0,0,0,0,0,0,0,1,1.8706240584231446,1,4.100989104940769,1,0,1,0,0,0,1
514,0,0,0,0,0,1,0,0,-0.38426497935755766,0,2.139571923732859,3,0,0,1,0,1,0
515,0,0,0,0,0,1,0,0,1.3444832829409807,0,3.5559421706858756,1,4,0,1,0,1,0
516,0,0,0,0,0,0,0,1,0.36736469990267645,1,2.4423470353692043,2,6,0,1,0,1,1
517,0,0,0,0,0,1,0,0,-0.30910201143153426,0,3.224857896545748,3,0,0,1,1,0,0
518,0,0,0,0,0,0,0,1,0.5176906357547233,1,3.295836866004329,2,0,1,0,0,1,1
519,0,0,0,0,0,1,0,0,0.2170387640506296,0,2.1855792552411137,3,0,0,1,0,1,0
520,0,0,0,0,0,0,1,0,0.0667128281985828,1,4.548599834499697,1,2,0,1,0,1,1
521,0,0,0,0,0,1,0,0,-0.5345909152096044,0,2.1855792552411137,3,0,0,1,0,1,0
522,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.1071782966514356,3,0,0,1,0,0,0
523,0,0,0,0,0,0,0,1,1.1189943791629104,1,4.077184839375167,1,2,1,0,0,0,1
524,0,0,0,0,0,1,0,0,-0.30910201143153426,0,2.1076888046179385,3,0,0,1,0,0,0
525,0,0,0,0,0,1,0,0,0.8559239914218286,0,2.169053700369523,3,0,0,1,1,0,0
526,0,0,0,0,0,0,1,0,1.569972186719051,1,2.4423470353692043,2,0,0,1,0,1,1
527,0,0,0,0,0,1,0,0,0.8183425074588169,0,5.406181146423973,1,3,0,1,0,1,0
528,0,0,0,0,0,1,0,0,0.7431795395327935,0,2.188856327665703,3,0,0,1,0,1,0
529,0,0,0,0,0,1,0,0,-0.45942794728358105,0,2.5257286443082556,2,0,3,0,0,1,0
530,0,0,0,0,0,0,1,0,-2.0378502737300725,1,3.295836866004329,2,0,2,0,0,1,1
